Purchase Date;Ship Date;Returned;Return Date;Continent;Country;City;Store ID;Store Name;Store Type;Channel;Priority;Payment Method;Promotion ID;Promotion Name;Customer ID;Customer Segment;Loyalty Tier;Salesperson ID;Salesperson Department;Product ID;SKU;Product Name;Category;Subcategory;Brand;Order ID;Quantity;Unit Cost;Unit Price;Discount Amount;Tax Amount;Shipping Cost;Gross Sales;Net Sales;COGS;Gross Profit
;;;;;;;;;;;;;;;;;;;;;;;;;;O901396;;;;;;;;7557;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901397;;;;;;;;224;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901398;;;;;;;;3729;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901399;;;;;;;;2394;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901400;;;;;;;;2487;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901401;;;;;;;;2424;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901402;;;;;;;;2262;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901403;;;;;;;;1635;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901404;;;;;;;;428;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901405;;;;;;;;1628;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901406;;;;;;;;3012;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901407;;;;;;;;3188;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901408;;;;;;;;2965;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901409;;;;;;;;7159;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901410;;;;;;;;1972;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901411;;;;;;;;3418;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901412;;;;;;;;3110;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901413;;;;;;;;2515;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901414;;;;;;;;2719;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901415;;;;;;;;2812;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901416;;;;;;;;685;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901417;;;;;;;;4190;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901418;;;;;;;;2870;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901419;;;;;;;;1982;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901420;;;;;;;;1260;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901421;;;;;;;;2827;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901422;;;;;;;;4322;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901423;;;;;;;;1418;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901424;;;;;;;;862;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901425;;;;;;;;3349;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901426;;;;;;;;5668;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901427;;;;;;;;1268;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901428;;;;;;;;5594;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901429;;;;;;;;1223;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901430;;;;;;;;3860;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901431;;;;;;;;823;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901432;;;;;;;;6781;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901433;;;;;;;;319;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901434;;;;;;;;3559;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901435;;;;;;;;3029;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901436;;;;;;;;4248;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901437;;;;;;;;4692;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901438;;;;;;;;4750;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901439;;;;;;;;1924;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901440;;;;;;;;2440;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901441;;;;;;;;151;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901442;;;;;;;;357;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901443;;;;;;;;5190;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901444;;;;;;;;507;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901445;;;;;;;;979;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901446;;;;;;;;1660;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901447;;;;;;;;249;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901448;;;;;;;;788;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901449;;;;;;;;2520;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901450;;;;;;;;1839;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901451;;;;;;;;6667;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901452;;;;;;;;1162;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901453;;;;;;;;6920;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901454;;;;;;;;6077;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901455;;;;;;;;1280;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901456;;;;;;;;4858;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901457;;;;;;;;3996;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901458;;;;;;;;1439;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901459;;;;;;;;2315;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901460;;;;;;;;3808;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901461;;;;;;;;5880;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901462;;;;;;;;4996;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901463;;;;;;;;169;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901464;;;;;;;;7818;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901465;;;;;;;;336;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901466;;;;;;;;2011;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901467;;;;;;;;622;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901468;;;;;;;;563;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901469;;;;;;;;180;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901470;;;;;;;;1768;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901471;;;;;;;;2073;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901472;;;;;;;;1077;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901473;;;;;;;;1559;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901474;;;;;;;;1092;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901475;;;;;;;;3505;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901476;;;;;;;;1789;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901477;;;;;;;;3414;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901478;;;;;;;;4598;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901479;;;;;;;;1672;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901480;;;;;;;;4388;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901481;;;;;;;;7248;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901482;;;;;;;;3443;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901483;;;;;;;;387;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901484;;;;;;;;2309;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901485;;;;;;;;4611;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901486;;;;;;;;882;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901487;;;;;;;;3342;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901488;;;;;;;;6000;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901489;;;;;;;;1812;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901490;;;;;;;;8299;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901491;;;;;;;;777;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901492;;;;;;;;1861;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901493;;;;;;;;1842;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901494;;;;;;;;2556;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901495;;;;;;;;368;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901496;;;;;;;;7203;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901497;;;;;;;;955;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901498;;;;;;;;2191;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901499;;;;;;;;1550;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901500;;;;;;;;3524;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901501;;;;;;;;3539;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901502;;;;;;;;1082;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901503;;;;;;;;2480;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901504;;;;;;;;3407;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901505;;;;;;;;2876;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901506;;;;;;;;1412;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901507;;;;;;;;2270;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901508;;;;;;;;3775;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901509;;;;;;;;4171;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901510;;;;;;;;2026;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901511;;;;;;;;2533;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901512;;;;;;;;1039;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901513;;;;;;;;2268;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901514;;;;;;;;1876;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901515;;;;;;;;1024;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901516;;;;;;;;1100;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901517;;;;;;;;2427;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901518;;;;;;;;350;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901519;;;;;;;;2772;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901520;;;;;;;;1405;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901521;;;;;;;;4879;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901522;;;;;;;;1587;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901523;;;;;;;;3457;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901524;;;;;;;;2093;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901525;;;;;;;;1466;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901526;;;;;;;;2150;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901527;;;;;;;;1012;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901528;;;;;;;;4781;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901529;;;;;;;;1649;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901530;;;;;;;;2365;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901531;;;;;;;;6247;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901532;;;;;;;;2906;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901533;;;;;;;;4140;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901534;;;;;;;;857;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901535;;;;;;;;4566;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901536;;;;;;;;722;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901537;;;;;;;;2804;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901538;;;;;;;;1183;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901539;;;;;;;;3755;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901540;;;;;;;;3534;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901541;;;;;;;;3275;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901542;;;;;;;;6503;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901543;;;;;;;;2230;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901544;;;;;;;;879;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901545;;;;;;;;153;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901546;;;;;;;;16;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901547;;;;;;;;1488;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901548;;;;;;;;4937;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901549;;;;;;;;1961;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901550;;;;;;;;430;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901551;;;;;;;;1438;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901552;;;;;;;;3557;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901553;;;;;;;;3196;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901554;;;;;;;;2785;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901555;;;;;;;;57;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901556;;;;;;;;516;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901557;;;;;;;;3836;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901558;;;;;;;;1505;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901559;;;;;;;;4082;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901560;;;;;;;;1045;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901561;;;;;;;;1176;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901562;;;;;;;;2160;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901563;;;;;;;;3896;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901564;;;;;;;;2479;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901565;;;;;;;;3309;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901566;;;;;;;;416;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901567;;;;;;;;1163;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901568;;;;;;;;2291;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901569;;;;;;;;2399;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901570;;;;;;;;3037;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901571;;;;;;;;2221;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901572;;;;;;;;1822;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901573;;;;;;;;348;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901574;;;;;;;;704;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901575;;;;;;;;222;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901576;;;;;;;;1612;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901577;;;;;;;;2434;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901578;;;;;;;;695;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901579;;;;;;;;4090;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901580;;;;;;;;2576;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901581;;;;;;;;3862;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901582;;;;;;;;333;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901583;;;;;;;;3269;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901584;;;;;;;;4590;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901585;;;;;;;;2512;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901586;;;;;;;;1573;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901587;;;;;;;;1503;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901588;;;;;;;;6090;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901589;;;;;;;;3516;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901590;;;;;;;;583;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901591;;;;;;;;2602;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901592;;;;;;;;2423;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901593;;;;;;;;1724;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901594;;;;;;;;5782;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901595;;;;;;;;2493;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901596;;;;;;;;2828;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901597;;;;;;;;4032;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901598;;;;;;;;2307;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901599;;;;;;;;4254;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901600;;;;;;;;1882;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901601;;;;;;;;1202;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901602;;;;;;;;5063;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901603;;;;;;;;6157;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901604;;;;;;;;3546;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901605;;;;;;;;5896;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901606;;;;;;;;1075;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901607;;;;;;;;5644;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901608;;;;;;;;4051;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901609;;;;;;;;3894;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901610;;;;;;;;4024;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901611;;;;;;;;513;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901612;;;;;;;;4350;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901613;;;;;;;;3778;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901614;;;;;;;;1379;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901615;;;;;;;;207;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901616;;;;;;;;1837;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901617;;;;;;;;835;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901618;;;;;;;;3178;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901619;;;;;;;;4094;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901620;;;;;;;;947;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901621;;;;;;;;6025;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901622;;;;;;;;1005;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901623;;;;;;;;2234;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901624;;;;;;;;2239;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901625;;;;;;;;3127;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901626;;;;;;;;525;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901627;;;;;;;;3947;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901628;;;;;;;;7300;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901629;;;;;;;;298;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901630;;;;;;;;2040;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901631;;;;;;;;1517;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901632;;;;;;;;1338;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901633;;;;;;;;2371;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901634;;;;;;;;2135;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901635;;;;;;;;1994;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901636;;;;;;;;3214;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901637;;;;;;;;1056;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901638;;;;;;;;1637;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901639;;;;;;;;3036;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901640;;;;;;;;2721;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901641;;;;;;;;1346;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901642;;;;;;;;3733;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901643;;;;;;;;3040;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901644;;;;;;;;3300;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901645;;;;;;;;8785;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901646;;;;;;;;2469;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901647;;;;;;;;143;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901648;;;;;;;;259;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901649;;;;;;;;2540;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901650;;;;;;;;466;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901651;;;;;;;;1189;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901652;;;;;;;;2193;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901653;;;;;;;;4544;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901654;;;;;;;;4685;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901655;;;;;;;;967;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901656;;;;;;;;1758;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901657;;;;;;;;147;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901658;;;;;;;;1867;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901659;;;;;;;;3849;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901660;;;;;;;;1847;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901661;;;;;;;;1430;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901662;;;;;;;;968;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901663;;;;;;;;852;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901664;;;;;;;;2313;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901665;;;;;;;;4378;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901666;;;;;;;;986;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901667;;;;;;;;2174;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901668;;;;;;;;2623;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901669;;;;;;;;4869;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901670;;;;;;;;5672;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901671;;;;;;;;1556;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901672;;;;;;;;1106;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901673;;;;;;;;5990;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901674;;;;;;;;8104;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901675;;;;;;;;6044;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901676;;;;;;;;1692;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901677;;;;;;;;1824;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901678;;;;;;;;2421;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901679;;;;;;;;2573;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901680;;;;;;;;1107;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901681;;;;;;;;1641;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901682;;;;;;;;2485;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901683;;;;;;;;798;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901684;;;;;;;;6093;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901685;;;;;;;;1753;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901686;;;;;;;;5464;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901687;;;;;;;;5505;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901688;;;;;;;;535;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901689;;;;;;;;3953;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901690;;;;;;;;3312;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901691;;;;;;;;1406;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901692;;;;;;;;3884;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901693;;;;;;;;7706;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901694;;;;;;;;7774;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901695;;;;;;;;1727;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901696;;;;;;;;2022;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901697;;;;;;;;1240;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901698;;;;;;;;769;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901699;;;;;;;;592;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901700;;;;;;;;2252;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901701;;;;;;;;2594;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901702;;;;;;;;1669;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901703;;;;;;;;6821;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901704;;;;;;;;7042;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901705;;;;;;;;1486;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901706;;;;;;;;1730;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901707;;;;;;;;728;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901708;;;;;;;;1957;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901709;;;;;;;;391;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901710;;;;;;;;5466;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901711;;;;;;;;8124;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901712;;;;;;;;302;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901713;;;;;;;;3761;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901714;;;;;;;;1068;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901715;;;;;;;;3069;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901716;;;;;;;;1763;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901717;;;;;;;;778;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901718;;;;;;;;389;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901719;;;;;;;;5138;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901720;;;;;;;;3876;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901721;;;;;;;;1474;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901722;;;;;;;;1589;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901723;;;;;;;;1127;;
;;;;;;;;;;;;;;;;;;;;;;;;;;O901724;;;;;;;;3911;;
